KIF11	3.000000	0.000383	95.333333	1628.742543	0.000401	0.333333	1.000000	0.000055	2686.128585	2024.128571
KIF18A	32.000000	0.004084	36.375000	3116.933278	0.001303	0.584677	290.000000	0.000284	5397.452740	2041.887698
CD79A	12.000000	0.001531	43.833333	10960.197714	0.000224	0.363636	24.000000	0.000184	20797.738645	2023.605556
PTPRC	32.000000	0.004084	35.250000	51556.050632	0.001482	0.137097	68.000000	0.000460	98337.259173	2250.214683
LCP2	29.000000	0.003701	37.827586	22021.897520	0.000646	0.248768	101.000000	0.000399	42853.083493	2158.888889
IL2RB	18.000000	0.002297	51.777778	14603.021175	0.001374	0.287582	44.000000	0.000249	26506.821653	2223.651984
CENPF	20.000000	0.002552	33.450000	13287.083981	0.000750	0.484211	92.000000	0.000216	27604.598398	1902.151190
PRKCQ	14.000000	0.001787	37.285714	9919.606126	0.000284	0.087912	8.000000	0.000208	21001.980188	2112.234127
GPR65	13.000000	0.001659	58.846154	95.258720	0.000048	0.461538	36.000000	0.000153	175.702342	1727.892857
GNGT2	78.000000	0.009954	15.000000	53712.059681	0.000211	0.065601	197.000000	0.000915	90651.198777	1954.990476
SLAMF6	3.000000	0.000383	40.666667	70.803025	0.000077	0.333333	1.000000	0.000061	176.728828	1816.035750
SH2D1A	11.000000	0.001404	46.000000	28575.030968	0.001132	0.072727	4.000000	0.000212	57557.181203	2121.749603
GNG2	88.000000	0.011230	14.647727	120734.964172	0.000250	0.058255	223.000000	0.001049	227030.401436	2018.828571
MYL9	9.000000	0.001149	24.333333	882.141317	0.000684	0.472222	17.000000	0.000134	1791.658371	1960.537698
TPM2	27.000000	0.003446	14.851852	71218.025741	0.000837	0.082621	29.000000	0.000452	144439.726887	2078.460317
DPT	3.000000	0.000383	25.000000	2306.670175	0.000020	0.333333	1.000000	0.000063	5159.787581	1795.866667
UBE2C	24.000000	0.003063	44.625000	16916.934938	0.004650	0.329710	91.000000	0.000259	31977.092168	2174.442460
AURKB	50.000000	0.006381	35.240000	52969.447651	0.006878	0.359184	440.000000	0.000464	97721.548405	2199.240079
PTTG1	5.000000	0.000638	57.200000	246.466869	0.003252	0.400000	4.000000	0.000067	762.933543	1958.142857
BTK	41.000000	0.005232	26.560976	131870.288326	0.000689	0.091463	75.000000	0.000636	272848.492300	2245.215873
MCM10	28.000000	0.003573	30.857143	38401.774971	0.001454	0.457672	173.000000	0.000307	74342.989486	2118.365079
MCM2	34.000000	0.004339	34.676471	43161.905135	0.001675	0.370766	208.000000	0.000355	86217.720750	2243.997222
LUM	4.000000	0.000510	10.750000	7649.883436	0.000003	0.166667	1.000000	0.000106	15367.504028	1588.577417
RPS3	86.000000	0.010975	54.651163	58427.930483	0.152072	0.434200	1587.000000	0.000593	103196.282772	2424.156746
RPS10	77.000000	0.009826	55.285714	34485.316849	0.148050	0.519481	1520.000000	0.000518	65396.497052	2307.793651
SPARC	12.000000	0.001531	14.083333	17052.752435	0.000042	0.136364	9.000000	0.000230	33785.957740	1810.119084
COL3A1	8.000000	0.001021	13.500000	10966.385106	0.000056	0.071429	2.000000	0.000173	23344.026127	1797.895671
NEK2	12.000000	0.001531	43.166667	5560.771509	0.000739	0.393939	26.000000	0.000143	11632.749952	1991.715079
EXO1	27.000000	0.003446	28.740741	4052.111842	0.000891	0.430199	151.000000	0.000272	8120.761913	2034.836508
RAD51	36.000000	0.004594	29.166667	60950.287864	0.001038	0.238095	150.000000	0.000426	117875.976415	2212.425794
ITGAX	6.000000	0.000766	10.666667	18836.022979	0.000018	0.066667	1.000000	0.000142	39544.090338	1744.034957
KDR	27.000000	0.003446	32.740741	62268.893103	0.000668	0.096866	34.000000	0.000406	124552.714537	2253.587698
CDH5	11.000000	0.001404	32.818182	22133.847592	0.000566	0.072727	4.000000	0.000183	44904.008628	2121.129365
CENPI	35.000000	0.004467	32.457143	9950.403017	0.001281	0.509244	303.000000	0.000309	19328.727731	2008.604365
HCLS1	13.000000	0.001659	26.230769	14248.725967	0.000366	0.115385	9.000000	0.000201	29478.133275	2001.347619
RPL31	58.000000	0.007402	65.534483	36088.695961	0.129500	0.712644	1178.000000	0.000376	66670.958126	2334.946032
RPL24	62.000000	0.007912	62.645161	9430.325790	0.135577	0.685880	1297.000000	0.000388	14495.453459	2310.651984
PLG	26.000000	0.003318	9.076923	115920.647598	0.000102	0.015385	5.000000	0.000525	238066.785070	1986.978175
SERPINC1	5.000000	0.000638	29.400000	14595.642667	0.000080	0.000000	0.000000	0.000115	30395.580797	1883.105988
CD93	11.000000	0.001404	19.090909	12466.007166	0.000090	0.036364	2.000000	0.000199	27027.984485	1940.140079
EMC4	7.000000	0.000893	5.428571	2.916667	0.000006	0.619048	13.000000	0.000170	5.833333	1506.627020
EMC7	6.000000	0.000766	6.000000	1.250000	0.000005	0.733333	11.000000	0.000147	2.500000	1506.127020
CCR5	33.000000	0.004211	35.272727	197908.400438	0.001288	0.085227	45.000000	0.000498	365870.302161	2207.681746
CENPE	35.000000	0.004467	35.142857	4257.163103	0.001373	0.568067	338.000000	0.000309	7678.765971	2038.482937
PTPN22	7.000000	0.000893	45.142857	185.216396	0.000206	0.619048	13.000000	0.000102	427.126800	1968.403175
PLAU	17.000000	0.002169	10.176471	17143.852647	0.000013	0.110294	15.000000	0.000328	35728.198584	1754.257179
PLAUR	11.000000	0.001404	29.363636	29623.110631	0.000178	0.090909	5.000000	0.000200	59337.413764	2009.264322
ASGR2	3.000000	0.000383	6.666667	1791.245572	0.000000	0.333333	1.000000	0.000091	4702.715298	1445.298846
ASGR1	3.000000	0.000383	3.666667	490.379116	0.000000	0.333333	1.000000	0.000093	1368.373223	1365.038961
CDC45	26.000000	0.003318	32.153846	23056.438646	0.001155	0.566154	184.000000	0.000265	46130.777487	2089.361508
RPL13A	66.000000	0.008423	57.621212	11519.376214	0.140117	0.639627	1372.000000	0.000417	22116.078150	2194.992460
CEP55	4.000000	0.000510	72.750000	2518.923438	0.000352	0.166667	1.000000	0.000067	5169.365962	2010.489286
KIF23	8.000000	0.001021	41.125000	7357.413908	0.000319	0.142857	4.000000	0.000128	14883.434740	2039.625000
ECT2	5.000000	0.000638	46.800000	1349.882314	0.000323	0.300000	3.000000	0.000082	2888.423287	1950.930952
RPS14	84.000000	0.010720	55.511905	107481.592161	0.146632	0.423408	1476.000000	0.000579	195626.274163	2423.175794
RPL11	61.000000	0.007785	60.491803	16021.065626	0.131806	0.665574	1218.000000	0.000404	29387.532879	2268.231746
NID2	5.000000	0.000638	11.800000	1855.475003	0.000005	0.100000	1.000000	0.000112	5022.420494	1629.855592
CD48	9.000000	0.001149	34.222222	21670.060036	0.000137	0.055556	2.000000	0.000162	44443.699142	2019.226984
DOK3	6.000000	0.000766	80.500000	463.122277	0.000227	0.200000	3.000000	0.000092	752.552164	2069.375794
INPP5D	24.000000	0.003063	26.041667	11917.286265	0.000418	0.126812	35.000000	0.000335	25484.864315	2116.263492
SH2D2A	5.000000	0.000638	62.800000	327.198010	0.000230	0.200000	2.000000	0.000079	689.191182	2013.197222
PRELP	3.000000	0.000383	14.666667	133.084402	0.000003	0.333333	1.000000	0.000071	349.060967	1594.600036
FBLN2	16.000000	0.002042	11.000000	38071.108641	0.000014	0.041667	5.000000	0.000333	80296.867858	1773.990512
MRPS15	59.000000	0.007529	43.745763	2136.012644	0.001263	0.627119	1073.000000	0.000222	3701.780039	1828.153175
MRPS22	40.000000	0.005105	43.800000	45830.265178	0.000966	0.541026	422.000000	0.000176	94951.450521	1990.832937
ACTA2	17.000000	0.002169	14.823529	18250.325496	0.000498	0.176471	24.000000	0.000272	39249.699797	1972.929762
RPL8	54.000000	0.006891	61.555556	9279.134949	0.124652	0.762404	1091.000000	0.000339	17078.378046	2156.385317
PABPC1	69.000000	0.008806	49.985507	152085.039956	0.089666	0.249361	585.000000	0.000595	289895.983067	2449.778175
TPX2	10.000000	0.001276	57.300000	9288.881954	0.000574	0.422222	19.000000	0.000133	18994.024873	2117.071032
PSMB7	36.000000	0.004594	32.277778	1512.701531	0.000892	0.730159	460.000000	0.000286	2808.220780	1961.846429
PSMA2	26.000000	0.003318	43.807692	31377.899432	0.001604	0.504615	164.000000	0.000256	59258.387611	2177.153571
ERCC6L	24.000000	0.003063	35.833333	4610.034932	0.000919	0.536232	148.000000	0.000228	8947.014260	1973.640079
NFAM1	2.000000	0.000255	62.500000	1.765330	0.000088	0.000000	0.000000	0.000043	3.132771	1824.354798
CXCR2	13.000000	0.001659	17.615385	24980.919293	0.000023	0.128205	10.000000	0.000239	49344.418131	1764.375794
CXCR1	11.000000	0.001404	16.636364	10074.660471	0.000013	0.181818	10.000000	0.000199	20855.740880	1717.920635
CDKN3	7.000000	0.000893	44.142857	8297.426191	0.000520	0.238095	5.000000	0.000113	16522.525383	2012.215079
SKA3	3.000000	0.000383	35.666667	0.000000	0.000079	1.000000	3.000000	0.000042	0.000000	1650.186941
MS4A1	3.000000	0.000383	98.333333	8.120413	0.000129	0.666667	2.000000	0.000054	8.921011	1964.212698
COL6A3	3.000000	0.000383	11.333333	967.908347	0.000001	0.333333	1.000000	0.000074	2287.399958	1517.205988
MMP2	24.000000	0.003063	10.166667	47453.883839	0.000025	0.054348	15.000000	0.000445	99596.241556	1859.430988
CCL5	11.000000	0.001404	11.727273	18966.765260	0.000038	0.036364	2.000000	0.000205	38153.164112	1782.219841
MCM3	30.000000	0.003828	31.833333	20492.497195	0.001854	0.411494	179.000000	0.000312	40622.643126	2161.182937
PLK1	94.000000	0.011996	27.627660	207791.365005	0.008054	0.119195	521.000000	0.000983	384772.397524	2358.953175
CDC25A	11.000000	0.001404	62.090909	11674.075101	0.003755	0.200000	11.000000	0.000144	22827.656824	2203.184127
CHEK1	32.000000	0.004084	30.625000	28274.790340	0.001158	0.260081	129.000000	0.000352	57308.499751	2150.347222
TOP2A	12.000000	0.001531	58.750000	9329.180574	0.000892	0.196970	13.000000	0.000148	17874.776260	2204.823016
BRCA1	96.000000	0.012251	30.927083	435151.111643	0.003659	0.049781	227.000000	0.001148	821669.667138	2563.437302
CDC25C	12.000000	0.001531	49.916667	20667.015761	0.000855	0.196970	13.000000	0.000171	44520.022424	2114.591270
XRCC2	6.000000	0.000766	19.666667	1.355928	0.000046	0.933333	14.000000	0.000079	5.065524	1710.892893
SLA	12.000000	0.001531	31.583333	6513.474499	0.000325	0.303030	20.000000	0.000168	13746.780259	2015.116270
PSMD3	40.000000	0.005105	32.925000	12895.918692	0.001002	0.593590	463.000000	0.000332	24075.797334	2089.441667
PSMB3	37.000000	0.004722	37.729730	8537.983954	0.001623	0.687688	458.000000	0.000302	15011.525497	2094.844048
PTPRB	5.000000	0.000638	8.400000	2393.479281	0.000023	0.000000	0.000000	0.000102	5610.094641	1756.836941
TEK	11.000000	0.001404	19.727273	21403.791924	0.000121	0.018182	1.000000	0.000207	43105.259490	1960.079365
PBK	5.000000	0.000638	38.600000	13967.766866	0.000253	0.100000	1.000000	0.000086	28292.351046	1940.155952
FLI1	6.000000	0.000766	27.833333	5252.675701	0.000119	0.066667	1.000000	0.000105	11684.188845	1981.372222
ERG	4.000000	0.000510	27.750000	1499.390773	0.000043	0.000000	0.000000	0.000074	3462.490107	1864.104004
RPS16	82.000000	0.010465	58.060976	46871.774343	0.154053	0.488106	1621.000000	0.000540	78734.083022	2435.492460
RPL37A	55.000000	0.007019	62.981818	9918.639305	0.128448	0.792593	1177.000000	0.000340	18660.157433	2206.526984
FOXM1	4.000000	0.000510	76.500000	183.359750	0.000477	0.500000	3.000000	0.000060	367.099847	1953.850000
MYBL2	17.000000	0.002169	29.411765	9683.702237	0.000848	0.191176	26.000000	0.000217	20614.684665	2087.475000
SLA2	3.000000	0.000383	46.666667	54.579534	0.000113	0.333333	1.000000	0.000056	116.160401	1875.646068
RRM2	2.000000	0.000255	66.000000	337.074707	0.000149	0.000000	0.000000	0.000043	672.278582	1893.434524
RACGAP1	16.000000	0.002042	26.312500	52124.415779	0.001239	0.016667	2.000000	0.000292	109522.147392	2140.573413
PRC1	7.000000	0.000893	24.285714	14365.400601	0.000240	0.000000	0.000000	0.000142	30497.210352	1913.875000
PRF1	13.000000	0.001659	17.692308	11918.282126	0.000185	0.102564	8.000000	0.000208	24795.576390	1963.886905
GZMB	6.000000	0.000766	10.666667	1924.948020	0.000021	0.000000	0.000000	0.000109	4464.305581	1776.628175
FYB1	10.000000	0.001276	31.000000	4016.180834	0.000203	0.177778	8.000000	0.000160	9212.411899	1999.850036
PSMB6	38.000000	0.004849	35.657895	14770.585826	0.001303	0.644381	453.000000	0.000311	30041.925588	2091.479762
PSMA5	38.000000	0.004849	34.657895	5237.511537	0.000992	0.714083	502.000000	0.000300	8819.079730	2072.527381
WIPF1	14.000000	0.001787	31.571429	6026.034370	0.000527	0.208791	19.000000	0.000190	12428.660978	2070.980556
EME1	6.000000	0.000766	16.000000	198.715315	0.000061	0.666667	10.000000	0.000094	513.111038	1841.029762
FANCI	18.000000	0.002297	24.833333	28743.136912	0.000329	0.130719	20.000000	0.000249	61020.105646	2133.978571
TIE1	1.000000	0.000128	11.000000	0.000000	0.000002	0.000000	0.000000	0.000035	0.000000	1540.895274
S100A9	8.000000	0.001021	28.750000	20851.604194	0.001185	0.142857	4.000000	0.000150	44392.496649	2006.862698
S100A8	15.000000	0.001914	14.466667	33607.166417	0.000411	0.038095	4.000000	0.000270	73363.884694	1996.582937
ZAP70	49.000000	0.006253	27.918367	72122.299623	0.001844	0.099490	117.000000	0.000684	141013.985841	2277.166270
LAT	20.000000	0.002552	43.650000	10798.922711	0.001445	0.273684	52.000000	0.000268	19601.234387	2180.746032
GINS2	9.000000	0.001149	27.222222	0.000000	0.000391	1.000000	36.000000	0.000099	0.000000	1854.324242
RAD51AP1	3.000000	0.000383	29.000000	0.000000	0.000052	1.000000	3.000000	0.000046	0.000000	1699.319084
NDUFA12	28.000000	0.003573	27.214286	350.539946	0.000012	0.880952	333.000000	0.000182	595.508319	1609.286580
NDUFS4	26.000000	0.003318	27.576923	224.896420	0.000012	0.916923	298.000000	0.000169	386.897236	1595.986580
ORC6	23.000000	0.002935	35.304348	2544.034576	0.001231	0.683794	173.000000	0.000227	4420.282252	2079.861508
EMC3	10.000000	0.001276	18.700000	67774.416667	0.000254	0.333333	15.000000	0.000241	135548.833333	1900.503968
COL6A2	3.000000	0.000383	6.000000	2035.636422	0.000001	0.333333	1.000000	0.000079	4799.644139	1510.164322
COL6A1	7.000000	0.000893	10.857143	10717.503533	0.000041	0.142857	3.000000	0.000144	22785.309609	1745.355195
PSME2	19.000000	0.002425	41.631579	1248.607444	0.000685	0.836257	143.000000	0.000162	2041.750002	2011.665476
PSME1	22.000000	0.002808	34.181818	7639.590454	0.000485	0.562771	130.000000	0.000204	15591.114314	2005.221032
IL7R	8.000000	0.001021	39.750000	10294.747962	0.000138	0.285714	8.000000	0.000140	20842.874852	1983.054365
IL2RG	16.000000	0.002042	27.937500	19532.062259	0.001214	0.175000	21.000000	0.000244	40251.917230	2100.209127
MYH11	14.000000	0.001787	20.928571	6014.206096	0.000828	0.362637	33.000000	0.000214	12968.329166	1978.198413
RPS27A	193.000000	0.024630	39.968912	1157491.286650	0.159586	0.100227	1857.000000	0.001894	2117075.381926	2762.866270
WAS	29.000000	0.003701	37.344828	56438.028442	0.001683	0.066502	27.000000	0.000396	105743.079744	2294.488889
FASLG	17.000000	0.002169	42.411765	40245.927229	0.001339	0.125000	17.000000	0.000254	80506.923423	2237.001984
LAX1	4.000000	0.000510	57.250000	7.974433	0.000125	0.500000	3.000000	0.000066	17.698735	1887.390476
CDC6	24.000000	0.003063	41.583333	6651.415566	0.001551	0.630435	174.000000	0.000239	12035.124770	2170.511508
LY9	2.000000	0.000255	7.500000	292.268080	0.000022	0.000000	0.000000	0.000057	769.395910	1637.941703
MCM7	49.000000	0.006253	36.795918	111669.479549	0.010519	0.198129	233.000000	0.000506	212266.965052	2374.391270
MCM5	30.000000	0.003828	30.500000	16469.783501	0.001637	0.445977	194.000000	0.000306	33883.289850	2150.149603
NCAPG	7.000000	0.000893	12.428571	880.694483	0.000055	0.523810	11.000000	0.000110	2751.807745	1733.359957
NCAPH	6.000000	0.000766	10.333333	7537.000000	0.000046	0.666667	10.000000	0.000110	15074.000000	1651.897655
TYROBP	11.000000	0.001404	14.454545	55352.461071	0.000096	0.018182	1.000000	0.000317	112110.681736	1869.311941
CD53	4.000000	0.000510	14.250000	376.357508	0.000015	0.166667	1.000000	0.000079	971.516487	1666.212338
ORC1	32.000000	0.004084	48.437500	43727.653881	0.007032	0.385081	191.000000	0.000328	79589.540115	2323.817460
CXCR4	31.000000	0.003956	44.096774	124310.299156	0.001480	0.156989	73.000000	0.000388	221420.634435	2240.872222
DAPP1	4.000000	0.000510	53.000000	51.560653	0.000077	0.166667	1.000000	0.000068	101.185640	1904.560714
CENPK	19.000000	0.002425	36.052632	1652.450513	0.000881	0.725146	124.000000	0.000175	3538.450439	1855.399242
RFC4	52.000000	0.006636	33.115385	39912.707948	0.007231	0.217195	288.000000	0.000507	72829.673362	2283.683730
NDUFB10	32.000000	0.004084	24.812500	19856.608904	0.000014	0.707661	351.000000	0.000217	41274.825665	1678.364322
NDUFAB1	27.000000	0.003446	27.370370	244.555988	0.000012	0.900285	316.000000	0.000175	422.373658	1596.486580
REG3A	3.000000	0.000383	12.666667	15073.000000	0.000021	0.000000	0.000000	0.000133	30146.000000	1697.175036
REG1A	1.000000	0.000128	3.000000	0.000000	0.000000	0.000000	0.000000	0.000056	0.000000	1376.661977
NDUFB4	28.000000	0.003573	27.214286	350.539946	0.000012	0.880952	333.000000	0.000182	595.508319	1609.286580
CTLA4	12.000000	0.001531	47.500000	11029.558495	0.000314	0.181818	12.000000	0.000176	21746.662265	2084.709127
CKAP5	46.000000	0.005870	43.413043	155692.260963	0.002667	0.180676	187.000000	0.000500	289372.667126	2380.826984
EIF3H	36.000000	0.004594	56.388889	28584.887377	0.066732	0.690476	435.000000	0.000261	53551.903305	2130.705556
CCT4	19.000000	0.002425	29.526316	16867.641336	0.000982	0.356725	61.000000	0.000252	32143.434695	2151.966270
CCT7	18.000000	0.002297	22.611111	13834.451365	0.000686	0.333333	51.000000	0.000241	28746.671497	2077.511508
MRPS31	24.000000	0.003063	43.375000	564.526051	0.000530	0.721014	199.000000	0.000104	1166.029372	1773.486508
ATP5F1B	5.000000	0.000638	14.400000	18990.240154	0.000044	0.000000	0.000000	0.000132	39259.077139	1747.688528
ATP5F1C	15.000000	0.001914	18.733333	60999.685430	0.001159	0.000000	0.000000	0.000266	123705.212928	2049.546032
ACTR2	36.000000	0.004594	30.611111	38608.162853	0.005929	0.192063	121.000000	0.000441	72029.996317	2286.061111
GRB2	237.000000	0.030245	22.113924	2079907.605072	0.053657	0.014982	419.000000	0.003293	3894892.324512	2849.770635
MKI67	6.000000	0.000766	59.666667	4854.314764	0.000375	0.066667	1.000000	0.000094	10065.242567	2088.650794
FCGR2A	9.000000	0.001149	56.111111	15080.487182	0.000219	0.222222	8.000000	0.000145	29606.814615	2064.869841
CD300LF	2.000000	0.000255	43.000000	3.074255	0.000028	0.000000	0.000000	0.000045	6.408865	1758.580195
ID4	3.000000	0.000383	13.666667	0.000000	0.000010	1.000000	3.000000	0.000064	0.000000	1692.134524
ID3	11.000000	0.001404	15.454545	10281.219403	0.000194	0.109091	6.000000	0.000185	22880.083759	1919.073810
PPIH	48.000000	0.006126	51.583333	10062.906070	0.008488	0.484043	546.000000	0.000350	19186.651149	2140.211508
PRPF38A	38.000000	0.004849	49.526316	6041.452915	0.006206	0.431010	303.000000	0.000279	11416.326361	2090.922222
MAP4K1	12.000000	0.001531	55.500000	3605.277929	0.000498	0.333333	22.000000	0.000170	6586.028645	2113.035317
DTL	9.000000	0.001149	52.888889	7.415458	0.000884	0.916667	33.000000	0.000097	11.647248	1952.921032
HIST1H2AC	15.000000	0.001914	26.066667	7066.244974	0.000238	0.085714	9.000000	0.000186	14160.023893	2051.808333
HIST1H2BD	15.000000	0.001914	40.133333	25279.384719	0.000778	0.095238	10.000000	0.000181	50659.685385	2111.647222
MAGT1	5.000000	0.000638	10.400000	0.000000	0.000045	1.000000	10.000000	0.000098	0.000000	1676.532937
