NDUFS3	32.000000	0.003800	28.531250	44751.249012	0.000244	0.665323	330.000000	0.000203	87780.741196	2206.085714
HNRNPR	21.000000	0.002493	70.666667	35233.322034	0.010177	0.280952	59.000000	0.000178	69272.268815	2496.140476
CRK	105.000000	0.012467	26.695238	322995.326225	0.004763	0.046337	253.000000	0.001283	620915.688583	2798.678571
MRPS27	27.000000	0.003206	45.370370	114.430952	0.000344	0.754986	265.000000	0.000103	206.217866	1959.757143
NDUFA1	28.000000	0.003325	27.250000	2996.810195	0.000068	0.854497	323.000000	0.000171	6752.552440	1950.891667
MRPL24	62.000000	0.007362	43.983871	2303.528776	0.000792	0.613961	1161.000000	0.000214	3708.339302	2092.927381
PSMA7	37.000000	0.004393	37.513514	23438.763333	0.001730	0.633634	422.000000	0.000276	48225.515063	2361.692857
PSMA6	41.000000	0.004868	40.780488	8552.342043	0.003493	0.604878	496.000000	0.000295	13992.773958	2421.626190
EIF3H	38.000000	0.004512	63.394737	6569.868581	0.061928	0.687055	483.000000	0.000225	12806.005686	2434.380952
EMC7	6.000000	0.000712	6.666667	0.500000	0.000000	0.866667	13.000000	0.000115	1.000000	1262.459957
EMC8	6.000000	0.000712	7.000000	1637.200000	0.000001	0.933333	14.000000	0.000113	3274.400000	1495.482540
LSM3	45.000000	0.005343	56.244444	17753.165707	0.019109	0.473737	469.000000	0.000279	35873.626958	2369.121429
POLR2G	60.000000	0.007124	50.983333	41937.533846	0.018016	0.268927	476.000000	0.000407	81329.500708	2521.123810
TXNL1	1.000000	0.000119	48.000000	0.000000	0.000046	0.000000	0.000000	0.000025	0.000000	1825.633333
HIP1R	36.000000	0.004275	30.361111	22243.517537	0.002787	0.323810	204.000000	0.000347	41574.255259	2386.840476
GAK	42.000000	0.004987	41.428571	54983.320165	0.008426	0.225319	194.000000	0.000396	102683.238887	2579.452381
CCAR1	21.000000	0.002493	54.285714	1716.417180	0.006973	0.485714	102.000000	0.000134	3757.985889	2250.730952
SRSF11	36.000000	0.004275	43.388889	10140.870101	0.009845	0.282540	178.000000	0.000226	20966.434249	2299.513095
CCT7	18.000000	0.002137	29.388889	7366.462577	0.000802	0.333333	51.000000	0.000193	15734.057763	2346.288095
NDUFS6	25.000000	0.002968	28.080000	8272.179014	0.000108	0.853333	256.000000	0.000156	17900.855697	1997.684524
HLA-DRA	6.000000	0.000712	10.333333	6547.808473	0.000018	0.200000	3.000000	0.000115	14978.562903	1927.826190
HLA-DRB1	2.000000	0.000237	6.500000	0.000000	0.000001	1.000000	1.000000	0.000049	0.000000	1662.146429
MRPL22	56.000000	0.006649	46.553571	1067.265096	0.000772	0.699351	1077.000000	0.000191	1744.246599	2047.798810
EMC3	8.000000	0.000950	5.875000	7096.366667	0.000001	0.678571	19.000000	0.000149	14192.733333	1496.482540
COPZ2	29.000000	0.003443	20.379310	7604.507065	0.000149	0.266010	108.000000	0.000271	15373.724759	2090.733333
AP2S1	16.000000	0.001900	41.062500	23829.385983	0.001549	0.216667	26.000000	0.000177	48448.149327	2382.588095
COX7C	7.000000	0.000831	6.714286	63.032995	0.000015	0.809524	17.000000	0.000118	203.074923	1781.138889
NOP10	3.000000	0.000356	51.000000	10470.733564	0.001001	0.333333	1.000000	0.000078	20814.287891	2154.183333
NHP2	2.000000	0.000237	3.000000	0.000000	0.000019	1.000000	1.000000	0.000063	0.000000	1696.950000
MRPS23	45.000000	0.005343	47.955556	17719.151223	0.001133	0.640404	634.000000	0.000167	35066.056623	2209.195238
RPLP0	67.000000	0.007955	68.626866	14344.454492	0.128280	0.660787	1461.000000	0.000364	28443.724740	2597.900000
MRPL15	51.000000	0.006056	46.666667	1066.527865	0.000685	0.714510	911.000000	0.000176	1705.437354	2060.079762
ZAP70	47.000000	0.005581	37.319149	57515.756815	0.002097	0.109158	118.000000	0.000548	110544.503099	2581.730952
LAT	14.000000	0.001662	54.500000	3103.543630	0.001231	0.307692	28.000000	0.000160	5956.913216	2389.552381
PJA2	23.000000	0.002731	63.478261	2489.063110	0.009471	0.158103	40.000000	0.000195	4091.512876	2355.733333
UBE2B	56.000000	0.006649	33.035714	40890.596834	0.011945	0.059091	91.000000	0.000485	81227.130076	2523.719048
NDUFAF1	12.000000	0.001425	25.500000	1610.335672	0.000050	0.696970	46.000000	0.000090	4069.539997	1904.953571
COL1A2	16.000000	0.001900	23.375000	23642.741919	0.000509	0.183333	22.000000	0.000243	45771.982933	2235.150000
COL1A1	26.000000	0.003087	21.076923	61350.470473	0.000609	0.092308	30.000000	0.000368	117676.355937	2343.209524
RPS7	95.000000	0.011280	56.105263	62356.520966	0.143677	0.413886	1848.000000	0.000509	109843.748434	2602.866667
MRPL9	52.000000	0.006174	46.442308	1294.389376	0.000739	0.685520	909.000000	0.000181	2080.104655	2071.546429
NDUFA8	27.000000	0.003206	27.851852	119.610639	0.000064	0.911681	320.000000	0.000161	259.464770	1914.673810
SERPIND1	3.000000	0.000356	19.333333	540.947839	0.000005	0.000000	0.000000	0.000063	1131.793285	1786.264286
F2	36.000000	0.004275	9.916667	111965.424428	0.000131	0.034921	22.000000	0.000594	227646.124010	2213.783333
GTF3C1	13.000000	0.001544	22.461538	10872.638846	0.001301	0.000000	0.000000	0.000151	25182.390316	2229.357143
SUPT5H	41.000000	0.004868	33.195122	54338.615816	0.006107	0.132927	109.000000	0.000386	110186.022503	2442.950000
MRPL35	44.000000	0.005224	48.363636	450.783906	0.000637	0.764271	723.000000	0.000153	808.592961	2009.805952
RPS19	87.000000	0.010330	60.367816	61733.117594	0.142646	0.474739	1776.000000	0.000512	114418.698742	2658.564286
PSMC4	40.000000	0.004749	34.425000	10269.101642	0.001529	0.593590	463.000000	0.000296	20124.157248	2341.273810
HLA-DMB	5.000000	0.000594	5.600000	5273.421779	0.000002	0.200000	2.000000	0.000111	11620.038267	1705.108333
RAC2	20.000000	0.002375	26.900000	23250.750113	0.000847	0.036842	7.000000	0.000262	50009.962049	2395.254762
ARHGDIB	15.000000	0.001781	25.133333	17571.401194	0.000240	0.019048	2.000000	0.000210	34712.834486	2230.019048
SEC61G	5.000000	0.000594	7.800000	139.678916	0.000009	0.700000	7.000000	0.000094	397.562262	1743.173016
SEC61B	12.000000	0.001425	7.666667	20280.364771	0.000029	0.121212	8.000000	0.000206	42645.899815	1937.992857
SSR3	8.000000	0.000950	7.625000	11732.924885	0.000069	0.142857	4.000000	0.000150	25379.100303	1899.935714
CDK8	41.000000	0.004868	30.804878	28402.919147	0.002179	0.214634	176.000000	0.000373	55963.731340	2484.259524
CCNC	18.000000	0.002137	44.888889	2698.911134	0.001681	0.483660	74.000000	0.000161	5696.622428	2341.130952
MRPL40	56.000000	0.006649	45.232143	2719.745585	0.000749	0.646753	996.000000	0.000197	4912.002031	2058.550000
SFXN1	7.000000	0.000831	57.285714	3984.375452	0.001157	0.142857	3.000000	0.000089	7490.917821	2284.114286
PGRMC1	9.000000	0.001069	46.666667	17549.250752	0.001050	0.138889	5.000000	0.000133	37645.992108	2276.680952
WDR75	28.000000	0.003325	29.071429	1555.477498	0.004266	0.679894	257.000000	0.000163	2641.048724	2106.738095
PSMF1	17.000000	0.002019	28.176471	15004.363493	0.000797	0.132353	18.000000	0.000179	30513.069360	2248.092857
NUDT21	37.000000	0.004393	53.513514	55878.236476	0.010439	0.186186	124.000000	0.000283	109720.535035	2550.540476
CHMP2B	12.000000	0.001425	29.916667	19724.538985	0.001012	0.151515	10.000000	0.000163	42372.552734	2267.090476
HNRNPA2B1	84.000000	0.009974	54.511905	64475.300662	0.031868	0.314114	1095.000000	0.000524	119921.037730	2639.352381
HNRNPL	17.000000	0.002019	32.882353	12478.549072	0.002594	0.066176	9.000000	0.000167	28273.651549	2362.180952
TYROBP	6.000000	0.000712	14.000000	36822.195377	0.000049	0.000000	0.000000	0.000205	78986.131301	2004.591667
SIRPB1	1.000000	0.000119	6.000000	0.000000	0.000001	0.000000	0.000000	0.000046	0.000000	1599.738492
MRPL54	54.000000	0.006412	47.055556	1463.110009	0.000773	0.696017	996.000000	0.000187	2376.650453	2084.396429
MRPS25	32.000000	0.003800	44.875000	5475.222391	0.000760	0.639113	317.000000	0.000137	12254.822513	2103.386905
SRRM2	57.000000	0.006768	65.649123	19024.094930	0.024371	0.466165	744.000000	0.000338	32738.268074	2550.583333
SRRM1	51.000000	0.006056	41.843137	13348.674276	0.014378	0.221961	283.000000	0.000320	26038.520536	2323.139286
EIF3I	48.000000	0.005699	58.687500	39528.795655	0.064016	0.471631	532.000000	0.000313	79685.218796	2576.692857
CSF2RB	18.000000	0.002137	51.277778	14212.721272	0.000717	0.163399	25.000000	0.000201	29281.380343	2419.952381
HCK	48.000000	0.005699	26.354167	71888.027113	0.001400	0.057624	65.000000	0.000537	147255.820575	2531.383333
PRKCQ	15.000000	0.001781	25.400000	9931.385331	0.000309	0.047619	5.000000	0.000193	23401.542156	2300.807143
MRPL2	50.000000	0.005937	47.280000	1140.780865	0.000681	0.722449	885.000000	0.000173	1799.419805	2062.063095
GABARAPL2	28.000000	0.003325	15.750000	48021.352584	0.000889	0.010582	4.000000	0.000353	101723.622162	2334.035714
ST13	12.000000	0.001425	40.333333	27449.287656	0.000740	0.090909	6.000000	0.000144	56816.536679	2383.797619
SF3B5	65.000000	0.007718	59.323077	3854.644467	0.027565	0.465385	968.000000	0.000359	5935.839685	2422.776190
POLR2D	64.000000	0.007599	55.921875	32532.990455	0.020945	0.281746	568.000000	0.000424	59966.888873	2533.464286
DDOST	16.000000	0.001900	21.375000	19246.704175	0.000836	0.175000	21.000000	0.000206	40781.933871	2238.460714
DAD1	8.000000	0.000950	9.625000	789.411315	0.000052	0.607143	17.000000	0.000115	2226.592446	1936.185714
MAP4K1	20.000000	0.002375	66.500000	14594.850668	0.001714	0.226316	43.000000	0.000227	27871.941277	2523.740476
CAB39	9.000000	0.001069	24.666667	15914.453584	0.000738	0.111111	4.000000	0.000145	33227.506025	2177.738095
MOB4	22.000000	0.002612	33.954545	63867.548309	0.001532	0.043290	10.000000	0.000289	135306.480342	2465.554762
SP1	86.000000	0.010211	41.802326	382414.027577	0.007832	0.047332	173.000000	0.000954	719163.451868	2900.752381
RPL10A	61.000000	0.007243	68.901639	1297.495914	0.125825	0.779781	1427.000000	0.000313	1987.990292	2479.054762
GNL2	4.000000	0.000475	12.250000	16383.000000	0.000618	0.166667	1.000000	0.000102	32766.000000	1843.055952
GNL3	1.000000	0.000119	4.000000	0.000000	0.000011	0.000000	0.000000	0.000039	0.000000	1495.807937
EPN1	38.000000	0.004512	40.657895	23856.560269	0.008809	0.250356	176.000000	0.000359	44666.937437	2539.145238
MRPL14	57.000000	0.006768	49.912281	56101.319734	0.001728	0.609023	972.000000	0.000217	104656.409971	2323.271429
SREK1	36.000000	0.004275	36.138889	42164.154678	0.008562	0.100000	63.000000	0.000348	85829.581115	2423.885714
CALCOCO2	35.000000	0.004156	16.657143	101915.145326	0.001201	0.008403	5.000000	0.000508	210296.616812	2443.771429
DAZAP2	24.000000	0.002850	41.125000	93856.785655	0.006373	0.039855	11.000000	0.000338	186579.875909	2503.252381
RPS26	71.000000	0.008430	60.957746	13962.299126	0.126274	0.575855	1431.000000	0.000390	26152.382450	2514.888095
COX4I1	7.000000	0.000831	7.571429	696.340966	0.000019	0.714286	15.000000	0.000115	2228.103083	1827.521429
YWHAB	126.000000	0.014961	22.611111	515611.630110	0.006554	0.023492	185.000000	0.001608	996967.112699	2857.088095
CBL	69.000000	0.008193	41.347826	180470.518559	0.005816	0.083546	196.000000	0.000742	342771.050785	2771.152381
LSM6	70.000000	0.008312	58.214286	13416.110916	0.028829	0.485714	1173.000000	0.000396	25160.974197	2440.528571
SMARCC1	29.000000	0.003443	40.103448	20437.488763	0.002223	0.192118	78.000000	0.000287	39113.922546	2558.073810
SMARCA4	60.000000	0.007124	36.000000	134441.173337	0.003469	0.085876	152.000000	0.000631	257015.089911	2693.669048
CHD4	19.000000	0.002256	39.000000	5668.744785	0.000769	0.228070	39.000000	0.000196	11533.289345	2359.561905
MRPL44	48.000000	0.005699	47.604167	72803.122540	0.001639	0.561170	633.000000	0.000209	148654.573968	2331.240476
CD74	7.000000	0.000831	12.857143	13819.683608	0.000064	0.142857	3.000000	0.000124	28288.986877	2039.960714
CD3E	11.000000	0.001306	33.181818	3009.998709	0.000218	0.272727	15.000000	0.000137	7394.079474	2217.140476
HNRNPA1	88.000000	0.010449	52.147727	86863.176123	0.032623	0.292059	1118.000000	0.000559	163776.882071	2618.885714
MRPS14	57.000000	0.006768	44.333333	3747.859618	0.001039	0.620927	991.000000	0.000203	6956.731968	2081.960714
EMC4	8.000000	0.000950	5.875000	7096.366667	0.000001	0.678571	19.000000	0.000149	14192.733333	1496.482540
RPL36AL	51.000000	0.006056	71.607843	2087.132568	0.108860	0.836078	1066.000000	0.000263	3551.572244	2427.147619
MMP2	28.000000	0.003325	11.714286	66187.278167	0.000291	0.037037	14.000000	0.000435	138171.045533	2261.697619
DCN	23.000000	0.002731	17.130435	59482.117417	0.000367	0.043478	11.000000	0.000367	121481.302202	2271.742857
PSMD2	38.000000	0.004512	40.000000	14033.827877	0.002640	0.574680	404.000000	0.000282	28711.675420	2447.085714
SYK	75.000000	0.008905	31.680000	206765.409859	0.002623	0.087568	243.000000	0.000866	399551.019771	2693.092857
ITGB2	26.000000	0.003087	19.615385	65339.747596	0.000323	0.036923	12.000000	0.000383	131436.434589	2346.564286
CYC1	6.000000	0.000712	9.000000	806.239828	0.000052	0.733333	11.000000	0.000099	2322.870104	1866.466667
PRPF38A	44.000000	0.005224	58.272727	4370.302999	0.018094	0.480973	455.000000	0.000253	8770.684709	2335.690476
FTSJ1	24.000000	0.002850	30.125000	14063.488537	0.004235	0.101449	28.000000	0.000226	28316.940389	2339.366667
PSME3	34.000000	0.004037	32.058824	47818.090636	0.001707	0.229947	129.000000	0.000325	99336.275921	2437.823810
GTF2A2	32.000000	0.003800	43.625000	4995.861102	0.005712	0.391129	194.000000	0.000242	9778.172538	2310.907143
PRKCB	45.000000	0.005343	19.866667	147953.159311	0.002060	0.011111	11.000000	0.000584	297381.711815	2543.880952
PYCARD	7.000000	0.000831	7.285714	17199.066024	0.000016	0.142857	3.000000	0.000159	34882.092582	1926.794048
CASP1	20.000000	0.002375	25.350000	72139.749534	0.000646	0.042105	8.000000	0.000295	139601.669953	2435.966667
HIST1H2BK	31.000000	0.003681	39.290323	50610.000809	0.002355	0.122581	57.000000	0.000297	98094.771616	2489.269048
H2AFZ	30.000000	0.003562	44.766667	26005.545379	0.002974	0.179310	78.000000	0.000283	46247.544243	2455.526190
MRPL20	63.000000	0.007480	44.222222	70552.450893	0.001275	0.530466	1036.000000	0.000262	139515.116562	2284.142857
MAGT1	5.000000	0.000594	12.000000	0.000000	0.000046	1.000000	10.000000	0.000075	0.000000	1893.048810
CD79A	13.000000	0.001544	25.230769	16309.313767	0.000150	0.217949	17.000000	0.000185	30669.861470	2153.283333
WDR43	25.000000	0.002968	25.720000	381.934301	0.001355	0.750000	225.000000	0.000146	1014.285854	1887.963095
NOP58	25.000000	0.002968	27.160000	3642.818903	0.001483	0.696667	209.000000	0.000147	8463.784951	2014.708333
RPL41	1.000000	0.000119	46.000000	0.000000	0.000065	0.000000	0.000000	0.000028	0.000000	1964.040476
CSNK2B	46.000000	0.005462	25.869565	156448.368508	0.003548	0.024155	25.000000	0.000546	319661.792735	2628.823810
EMC6	8.000000	0.000950	5.875000	7096.366667	0.000001	0.678571	19.000000	0.000149	14192.733333	1496.482540
RPSA	78.000000	0.009261	60.974359	37670.383736	0.137365	0.550450	1653.000000	0.000439	72417.560107	2565.854762
PCBP1	35.000000	0.004156	47.228571	84149.154449	0.010253	0.189916	113.000000	0.000319	168522.734426	2508.676190
GNB2	76.000000	0.009024	25.552632	194755.541734	0.000894	0.142456	406.000000	0.000735	377566.179670	2478.430952
SDC2	20.000000	0.002375	16.000000	43655.810504	0.000419	0.015789	3.000000	0.000283	94748.853926	2264.947619
RBM22	51.000000	0.006056	62.666667	1978.874414	0.023335	0.595294	759.000000	0.000278	3354.050777	2384.014286
LST1	3.000000	0.000356	15.666667	16383.000000	0.000037	0.000000	0.000000	0.000120	32766.000000	1918.101190
ZNF337	2.000000	0.000237	9.000000	130.669893	0.000027	0.000000	0.000000	0.000049	653.336351	1834.670238
EEF1A1	114.000000	0.013536	46.421053	492113.480213	0.114632	0.171247	1103.000000	0.000973	950270.890743	2857.504762
THRAP3	6.000000	0.000712	98.166667	7631.322184	0.002319	0.000000	0.000000	0.000079	14290.509867	2406.426190
GRB2	210.000000	0.024935	24.942857	1297273.702618	0.048689	0.015584	342.000000	0.002313	2453477.831449	3055.959524
DOCK2	5.000000	0.000594	38.400000	504.336835	0.000084	0.200000	2.000000	0.000073	1237.521227	2078.663095
DEF6	5.000000	0.000594	45.400000	839.673596	0.000176	0.100000	1.000000	0.000074	2046.064266	2177.690476
VAV1	40.000000	0.004749	38.375000	64979.632417	0.001187	0.121795	95.000000	0.000466	125743.876414	2533.628571
PSMB4	33.000000	0.003918	40.575758	5116.668598	0.001547	0.774621	409.000000	0.000234	9615.734957	2331.495238
PSMA1	54.000000	0.006412	32.925926	55428.345051	0.002328	0.363382	520.000000	0.000434	112814.961299	2489.028571
COX6B1	6.000000	0.000712	7.333333	0.000000	0.000015	1.000000	15.000000	0.000102	0.000000	1776.076984
PSMC3	39.000000	0.004631	38.641026	18729.135744	0.002201	0.601889	446.000000	0.000296	38728.761656	2411.469048
NDUFB7	30.000000	0.003562	26.233333	434.172806	0.000067	0.806897	351.000000	0.000179	922.701419	1919.897619
MYH11	13.000000	0.001544	22.615385	2750.776874	0.000584	0.384615	30.000000	0.000170	6012.066157	2185.213095
TPM2	26.000000	0.003087	21.653846	48645.634142	0.001080	0.126154	41.000000	0.000352	99015.712093	2396.880952
CD6	3.000000	0.000356	13.000000	8231.353228	0.000011	0.000000	0.000000	0.000073	16490.523882	1839.511905
